"school","schoolLabel","coffeeShop","coffeeShopLabel"
"http://linkedgeodata.org/triplify/node358060480","Panther Valley School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358048022","Pleasant Valley School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358063917","Hall School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049118","Maple Grove School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031255","Green Hill School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049838","Arden School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059717","Pleasant View School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/way324358253","Bowerman Elementary School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047998","Bisset School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059753","Paris Springs School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358029642","Eugene Field School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059741","Spencer School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059795","Chesapeake School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049107","Sodom School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358025962","Campbell School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059752","Union School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047996","Brookline School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059821","Wilkes School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049109","Anderson School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/way324358270","Watkins Elementary School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059725","Moore School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358048005","Kickapoo School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059768","Sycamore School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354298710","Clay Center School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354308928","Locust Grove School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354309475","Lucerne School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354309883","Maple Grove School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354324783","Willow Grove School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354332778","Howar Junior High School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358023129","Arnold School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358026656","Center School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358026838","Charity School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358029163","East White School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358029606","Estes School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030799","Gees School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039736","Pollard School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039817","Prairie Center School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040155","Red Rock School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358041505","Scott Hill School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042213","South Oakland School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358043963","Toad Valley School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358044412","Upper Tennessee School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047415","Peery School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050015","Hutchinson School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050016","Willis School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050018","New Zion School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050021","Cavanaugh School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050022","Hickory Grove School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050023","Jones School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050025","Hickory School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050026","Garland School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050031","White Oak School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050088","Prather School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050089","Lowery School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050090","Brewer School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050126","O'Bryan School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050131","Cotterell School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050164","Coliman School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358036729","Mount Pleasant School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039159","Pee Dee School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039569","Pleasant Hill School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354362836","Lincoln Elementary School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354362840","Centerville High School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354365089","Garden Grove Public School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060717","Edinburg School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/way370614861","South Coffeyville High School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354301956","Fairview School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354312609","Oakdale School 8","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358024051","Berry School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358024403","Bethlehem School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358025298","Brown School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358025304","Brownlee School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358025897","Calvert School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358026860","Cherokee School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358027736","Cole School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358027848","Commercial School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358028522","Davis School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358028982","Duffield School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358029118","East Fairview School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030505","Fox School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031008","Gooch School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031274","Green School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031318","Greenwood School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031509","Hamilton School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031878","Harper School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039904","Prairie Seminary School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040425","Rockhold School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358041313","Salem School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042256","South Sebago School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042450","Spencer School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358044282","Union Grove School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
